Year,Sector,Region,11 ABM MALE,11 ABM FEMALE,11 HUMMS MALE,11 HUMMS FEMALE,11 STEM MALE,11 STEM FEMALE,11 GAS MALE,11 GAS FEMALE,11 MARITIME MALE,11 MARITIME FEMALE,11 TVL MALE,11 TVL FEMALE,11 SPORTS MALE,11 SPORTS FEMALE,11 ARTS&DESIGN MALE,11 ARTS&DESIGN FEMALE,12 ABM MALE,12 ABM FEMALE,12 HUMMS MALE,12 HUMMS FEMALE,12 STEM MALE,12 STEM FEMALE,12 GAS MALE,12 GAS FEMALE,12 MARITIME MALE,12 MARITIME FEMALE,12 TVL MALE,12 TVL FEMALE,12 SPORTS MALE,12 SPORTS FEMALE,12 ARTS&DESIGN MALE,12 ARTS&DESIGN FEMALE
2016 - 2017,PUBLICPRIVATESUCsLUCs,BARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim Mindanao,867,1221,953,1597,1039,1473,3203,5246,0,0,3518,4384,15,16,41,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017 - 2018,PUBLICPRIVATESUCsLUCs,BARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim Mindanao,599,902,1058,1458,877,1370,3260,5076,0,0,3181,3508,32,25,20,33,607.0,896.0,757.0,1196.0,766.0,1149.0,2732.0,4407.0,0.0,0.0,3140.0,3655.0,16.0,36.0,21.0,17.0
2018 - 2019,PUBLICPRIVATESUCsLUCs,BARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim Mindanao,797,1095,1831,2397,1289,2105,4217,6224,0,0,3542,3741,15,36,45,54,638.0,895.0,1115.0,1631.0,972.0,1544.0,3188.0,4921.0,0.0,0.0,2701.0,3225.0,35.0,22.0,24.0,41.0
2019 - 2020,PUBLICPRIVATESUCsLUCs,BARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim Mindanao,770,1150,2578,3428,1478,2559,4851,6971,0,0,4138,4722,33,25,36,16,778.0,1085.0,1770.0,2369.0,1218.0,2076.0,3799.0,5747.0,0.0,0.0,3054.0,3172.0,15.0,36.0,36.0,45.0
2020 - 2021,PUBLICPRIVATESUCsLUCs,BARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim MindanaoBARMM - Bangsamoro Autonomous Region in Muslim Mindanao,778,961,3034,3698,1583,2817,5921,8508,0,0,4342,4444,35,15,13,8,641.0,1036.0,2439.0,3150.0,1365.0,2401.0,4289.0,6362.0,0.0,0.0,3686.0,4286.0,29.0,21.0,35.0,17.0
